PID,file_base,segment_id,lead,fs,start_sec,segment_path,bp_0.5_4,bp_4_8,bp_8_12,bp_12_20,bp_20_30,bp_30_40,is_noisy
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0006,III,500.0,60.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0006.npz,1.0683879852294922,5.786398887634277,0.653491735458374,0.6498860120773315,0.4702028632164001,0.1815613359212875,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0007,I,500.0,70.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0007.npz,2.73405122756958,5.713759899139404,2.846472978591919,1.060145139694214,0.8519218564033508,0.5038129091262817,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0007,II,500.0,70.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0007.npz,2.737420558929444,5.686583518981934,2.834867238998413,1.0491385459899902,0.8501254320144653,0.4986564218997955,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0007,III,500.0,70.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0007.npz,2.7297451496124268,5.720643997192383,2.853557109832764,1.0529807806015017,0.8548301458358765,0.4971627295017242,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0008,I,500.0,80.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0008.npz,10.119847297668455,15.989362716674805,1.4792609214782717,1.1426721811294556,0.7522826194763184,0.3294790685176849,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0008,II,500.0,80.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0008.npz,10.123017311096191,16.091144561767578,1.45982027053833,1.1330204010009766,0.7576392292976379,0.3293934762477875,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0008,III,500.0,80.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0008.npz,10.10078239440918,16.072036743164062,1.430732250213623,1.1439896821975708,0.7492381930351257,0.3280340135097503,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0009,I,500.0,90.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0009.npz,1.2301158905029297,3.507658004760742,0.7042829990386963,0.6215766668319702,0.4901039600372314,0.262854129076004,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0009,II,500.0,90.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0009.npz,1.225300431251526,3.5147411823272705,0.7035863399505615,0.6230669021606445,0.4828556478023529,0.2619866132736206,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0009,III,500.0,90.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0009.npz,1.211336970329285,3.5165939331054688,0.7101871371269226,0.6239097714424133,0.4879710078239441,0.2610098719596863,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0010,I,500.0,100.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0010.npz,1.754991054534912,4.406563758850098,1.0305476188659668,0.7727050185203552,0.6575377583503723,0.3853961825370788,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0010,II,500.0,100.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0010.npz,1.751443862915039,4.382115840911865,1.032391905784607,0.7685227394104004,0.6521393656730652,0.3834806084632873,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0010,III,500.0,100.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0010.npz,1.7661983966827393,4.388570308685303,1.0291252136230469,0.7681093811988831,0.6536913514137268,0.3758918344974518,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0011,I,500.0,110.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0011.npz,0.9618747234344482,2.6489098072052,0.9860497713088988,0.5925256013870239,0.4739111661911011,0.2528706789016723,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0011,II,500.0,110.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0011.npz,0.9635940790176392,2.6326708793640137,0.991183578968048,0.5943828821182251,0.4713414013385772,0.2535077333450317,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0011,III,500.0,110.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0011.npz,0.9656866788864136,2.647695541381836,0.9887601733207704,0.5935026407241821,0.4712411165237427,0.2536813616752624,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0012,I,500.0,120.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0012.npz,1.2929795980453491,3.1848256587982178,0.8441780209541321,0.5831106901168823,0.5014638900756836,0.1994247287511825,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0012,II,500.0,120.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0012.npz,1.289750099182129,3.1629538536071777,0.8416401147842407,0.5885753035545349,0.4937745630741119,0.19698266685009,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0012,III,500.0,120.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0012.npz,1.2858070135116575,3.195120096206665,0.8447074890136719,0.5956123471260071,0.4958318769931793,0.2006236910820007,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0013,I,500.0,130.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0013.npz,1.44346284866333,3.6679224967956543,1.2145802974700928,0.6629236936569214,0.5437023043632507,0.2127092480659485,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0013,II,500.0,130.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0013.npz,1.4502460956573486,3.660598039627075,1.2145081758499146,0.659392237663269,0.5441365242004395,0.2132006138563156,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0013,III,500.0,130.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0013.npz,1.4438945055007937,3.653479814529419,1.2154449224472046,0.6609822511672974,0.5456287264823914,0.2085092216730117,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0014,I,500.0,140.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0014.npz,1.178563117980957,4.2941999435424805,0.7942168116569519,0.8206491470336914,0.5142355561256409,0.1879866570234298,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0014,II,500.0,140.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0014.npz,1.1763505935668943,4.26120662689209,0.7881849408149719,0.8113088607788086,0.5215329527854919,0.1869897842407226,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0014,III,500.0,140.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0014.npz,1.1831154823303225,4.290177822113037,0.7948352098464966,0.8153878450393677,0.5232083201408386,0.1816561371088028,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0015,I,500.0,150.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0015.npz,72.69766235351562,10.600687980651855,3.774580001831055,1.2655184268951416,0.7718693614006042,0.3606477975845337,True
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0015,II,500.0,150.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0015.npz,72.19851684570312,10.616188049316406,3.7916412353515625,1.2833741903305054,0.8140047192573547,0.3783243894577026,True
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0015,III,500.0,150.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0015.npz,72.27558135986328,10.653738021850586,3.774558544158936,1.25256085395813,0.7954088449478149,0.368276298046112,True
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0016,I,500.0,160.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0016.npz,135.8077850341797,29.620342254638672,6.363839149475098,4.211273193359375,2.097099781036377,0.8420149087905884,True
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0016,II,500.0,160.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0016.npz,135.7202911376953,29.37551498413086,6.40416955947876,4.256167411804199,2.1227781772613525,0.8754756450653076,True
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0016,III,500.0,160.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0016.npz,134.54624938964844,29.356664657592773,6.359943866729736,4.215313911437988,2.167552709579468,0.8851682543754578,True
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0017,I,500.0,170.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0017.npz,81.42034912109375,61.03112030029297,9.18012237548828,2.5892434120178223,1.0330369472503662,0.3763433396816253,True
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0017,II,500.0,170.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0017.npz,81.40995788574219,61.08567428588867,9.241511344909668,2.576112031936645,1.0450414419174194,0.3835726082324981,True
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0017,III,500.0,170.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0017.npz,81.30150604248047,61.0699577331543,9.310290336608888,2.5997772216796875,1.0417277812957764,0.3873175680637359,True
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0018,I,500.0,180.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0018.npz,15.454951286315918,11.061108589172363,2.035282611846924,0.9955046772956848,0.5548765063285828,0.3251081109046936,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0018,II,500.0,180.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0018.npz,15.500618934631348,11.108601570129396,2.0462329387664795,0.9948492050170898,0.5532862544059753,0.3220039308071136,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0018,III,500.0,180.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0018.npz,15.598739624023438,11.112775802612305,2.033670425415039,0.9875118136405944,0.5435599088668823,0.3174612522125244,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0019,I,500.0,190.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0019.npz,8.668672561645508,9.098773956298828,1.32578444480896,0.8046106100082397,0.7303794622421265,0.2436578422784805,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0019,II,500.0,190.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0019.npz,8.595955848693848,9.102490425109863,1.3349052667617798,0.8060175776481628,0.7267685532569885,0.2419644147157669,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0019,III,500.0,190.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0019.npz,8.616822242736816,9.062785148620604,1.3277742862701416,0.8040210604667664,0.7324811816215515,0.2458683848381042,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0020,I,500.0,200.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0020.npz,4.868442058563232,5.405209064483643,1.2510391473770142,0.8155232667922974,0.6797729730606079,0.2420019507408142,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0020,II,500.0,200.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0020.npz,4.897761344909668,5.413411140441895,1.251769781112671,0.8133758306503296,0.675883412361145,0.2440708726644516,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0020,III,500.0,200.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0020.npz,4.880721092224121,5.418162345886231,1.2667036056518557,0.8140107989311218,0.6738172769546509,0.2378339320421219,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0021,I,500.0,210.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0021.npz,2.27565336227417,4.249228477478027,1.7987114191055298,0.7970749139785767,0.6884639859199524,0.3212844431400299,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0021,II,500.0,210.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0021.npz,2.265239715576172,4.244034767150879,1.8011242151260376,0.7925366163253784,0.6842697858810425,0.3203223347663879,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0021,III,500.0,210.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0021.npz,2.2726809978485107,4.253321170806885,1.7978174686431885,0.7971307635307312,0.6861510276794434,0.3241021335124969,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0022,I,500.0,220.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0022.npz,6.248491764068604,7.304753303527832,2.701468706130981,0.9437309503555298,0.6554939150810242,0.2690106630325317,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0022,II,500.0,220.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0022.npz,6.17901086807251,7.29168701171875,2.6884584426879883,0.9373229742050172,0.6567009091377258,0.2671868503093719,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0022,III,500.0,220.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0022.npz,6.197503566741943,7.292340278625488,2.6856493949890137,0.9410089254379272,0.6664198040962219,0.2687908709049225,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0023,I,500.0,230.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0023.npz,4.044211864471436,4.794156551361084,1.7598989009857178,0.5253640413284302,0.5688654780387878,0.2316292971372604,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0023,II,500.0,230.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0023.npz,4.056735992431641,4.749271392822266,1.7568576335906982,0.5271995663642883,0.5646286606788635,0.2306395322084427,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0023,III,500.0,230.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0023.npz,4.043339252471924,4.762507438659668,1.7809730768203735,0.5208752751350403,0.5629146099090576,0.2342132180929184,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0024,I,500.0,240.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0024.npz,7.9161787033081055,6.480347633361816,2.8264641761779785,0.7505149841308594,0.5636168122291565,0.3663239777088165,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0024,II,500.0,240.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0024.npz,7.9205427169799805,6.465437412261963,2.81052827835083,0.7462894320487976,0.5698711276054382,0.3694611489772796,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0024,III,500.0,240.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0024.npz,7.921516418457031,6.48321533203125,2.8314368724823,0.7525205612182617,0.5699228644371033,0.3691637516021728,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0025,I,500.0,250.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0025.npz,4.893929481506348,3.999667644500733,2.918260097503662,0.9595006704330444,0.7551032304763794,0.2952749133110046,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0025,II,500.0,250.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0025.npz,4.9313273429870605,3.9935462474823,2.93220853805542,0.951429545879364,0.7502021193504333,0.2934607267379761,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0025,III,500.0,250.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0025.npz,4.875914573669434,3.986309051513672,2.9093518257141118,0.9513133764266968,0.7558529376983643,0.2998462617397308,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0026,I,500.0,260.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0026.npz,4.675570011138916,4.229544639587402,2.6787109375,0.8336135149002075,0.4883951544761657,0.2312606275081634,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0026,II,500.0,260.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0026.npz,4.697170734405518,4.21489143371582,2.665818452835083,0.829837441444397,0.4936949908733368,0.2313836514949798,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0026,III,500.0,260.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0026.npz,4.679098129272461,4.221686363220215,2.679579973220825,0.8338578939437866,0.4888733625411987,0.2303811907768249,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0027,I,500.0,270.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0027.npz,11.95268440246582,7.8390913009643555,2.560316562652588,0.9706524610519408,0.6364896297454834,0.2574864625930786,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0027,II,500.0,270.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0027.npz,11.98153018951416,7.815270900726318,2.564514636993408,0.9724849462509156,0.6379283666610718,0.2638387382030487,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0027,III,500.0,270.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0027.npz,12.006256103515623,7.856805324554443,2.529019832611084,0.9791290163993835,0.6224412322044373,0.2709741294384002,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0028,I,500.0,280.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0028.npz,5.152816295623779,6.303021430969238,4.632513999938965,0.8392612338066101,0.5313725471496582,0.2262048870325088,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0028,II,500.0,280.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0028.npz,5.195395469665527,6.319765567779541,4.650619029998779,0.8449382781982422,0.5289572477340698,0.2274598479270935,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0028,III,500.0,280.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0028.npz,5.210046768188477,6.314064025878906,4.682096481323242,0.8411034345626831,0.5279940962791443,0.2227413952350616,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0029,I,500.0,290.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0029.npz,4.012830257415772,4.056636333465576,2.797018527984619,0.6492944955825806,0.5609742403030396,0.202238917350769,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0029,II,500.0,290.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0029.npz,4.019261360168457,4.0615644454956055,2.810760974884033,0.6451221108436584,0.5629609227180481,0.2038329541683197,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0029,III,500.0,290.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0029.npz,4.02733039855957,4.06193208694458,2.805903911590576,0.6455481648445129,0.5680193305015564,0.2014590799808502,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0030,I,500.0,300.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0030.npz,5.445518970489502,5.063513278961182,2.448967218399048,0.8670352697372437,0.4876965582370758,0.2791564464569092,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0030,II,500.0,300.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0030.npz,5.429986476898193,5.065035343170166,2.4578888416290283,0.8667305111885071,0.4873243272304535,0.2764327228069305,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0030,III,500.0,300.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0030.npz,5.4482102394104,5.069902420043945,2.441685914993286,0.8665792346000671,0.491961121559143,0.2803643047809601,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0031,I,500.0,310.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0031.npz,8.675044059753418,7.216111183166504,2.868083477020264,0.7650826573371887,0.5647153258323669,0.2671832144260406,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0031,II,500.0,310.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0031.npz,8.573528289794922,7.182730197906494,2.8549671173095703,0.7726370096206665,0.5596703290939331,0.2724521458148956,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0031,III,500.0,310.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0031.npz,8.618975639343262,7.207233428955078,2.8809447288513184,0.7693787813186646,0.5592526793479919,0.2740903794765472,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0032,I,500.0,320.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0032.npz,2.469101905822754,2.8234899044036865,2.970024585723877,0.9024728536605836,0.4621687233448028,0.3965566158294678,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0032,II,500.0,320.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0032.npz,2.490178108215332,2.807812213897705,2.9787917137146,0.900948703289032,0.458786129951477,0.3982772529125213,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0032,III,500.0,320.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0032.npz,2.5036497116088867,2.808789730072021,2.969077587127685,0.9015756845474244,0.4602299034595489,0.3987751305103302,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0033,I,500.0,330.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0033.npz,6.32840633392334,2.7760684490203857,2.076014995574951,0.6513649225234985,0.4754834473133087,0.2273336201906204,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0033,II,500.0,330.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0033.npz,6.337591648101807,2.7693591117858887,2.0721652507781982,0.6491408944129944,0.4773192107677459,0.2285928279161453,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0033,III,500.0,330.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0033.npz,6.347068786621094,2.781946182250977,2.0861692428588867,0.6509158611297607,0.476261705160141,0.2259107530117035,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0034,I,500.0,340.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0034.npz,3.950166940689087,2.4611473083496094,2.145703077316284,0.6937724947929382,0.510555624961853,0.3012096583843231,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0034,II,500.0,340.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0034.npz,3.9696624279022217,2.452547788619995,2.140052318572998,0.6917279958724976,0.5045206546783447,0.3002401292324066,False
1002688,1002688_6025_0_0,1002688_6025_0_0_seg0034,III,500.0,340.0,segmented_10s/1002688_6025_0_0/1002688_6025_0_0_seg0034.npz,3.9491913318634033,2.4293344020843506,2.1569221019744877,0.6964691281318665,0.5040251016616821,0.3015968799591064,False
