PID,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,mu1,mu2,mu3,mu4,mu5,mu6,mu7,mu8,mu9,mu10,mu11,mu12,mu13,mu14,mu15,mu16,mu17,mu18,mu19,mu20,mu21,mu22,mu23,mu24,mu25,mu26,mu27,mu28,mu29,mu30,mu31,mu32,logvar1,logvar2,logvar3,logvar4,logvar5,logvar6,logvar7,logvar8,logvar9,logvar10,logvar11,logvar12,logvar13,logvar14,logvar15,logvar16,logvar17,logvar18,logvar19,logvar20,logvar21,logvar22,logvar23,logvar24,logvar25,logvar26,logvar27,logvar28,logvar29,logvar30,logvar31,logvar32,reconstruction_error
1040453,0.78210986,1.6494966,-0.5086852,-1.7899202,-1.2722496,0.46463108,-0.49447602,1.5287029,1.1904703,0.22323808,-1.2209115,-0.6760687,-0.97179353,-0.99590933,-0.6330862,-0.2964803,1.0448617,-0.6485314,-0.100887194,0.58223575,-1.6523986,-1.7615409,0.2924564,-1.5418363,2.1891458,0.55169284,-0.045327783,0.9888035,1.0615339,-1.1855984,0.5400123,0.458232,0.20956704,-0.46549052,0.17414057,-0.2105222,0.056410216,0.5309424,-0.30429596,0.4583324,0.6643265,-0.18522638,-0.107539326,-0.34065372,0.28634918,-0.038163234,0.3414326,0.2106594,0.23916176,-0.10230951,-0.29178715,0.07089293,0.22785781,-0.20685714,0.12119584,-0.465194,0.7959571,0.20554546,0.4520628,0.2297245,-0.22726753,-0.087895334,-0.1303337,0.67675406,0.15384658,-0.1792862,-0.03766688,0.11700381,0.10100953,-0.0049225893,-0.13682023,-0.045202784,-0.09403776,0.0055938344,-0.07788054,0.13612854,0.045548428,0.04223138,0.017406935,-0.010962892,-0.06957196,0.057276636,-0.0064198524,-0.06987388,-0.16191085,0.020673499,-0.020622358,-0.015874123,-0.19280526,-0.00046607107,0.0047247857,0.010567768,-0.07178576,0.100987986,0.058503374,-0.15706623,1.6753211
1042391,0.36102787,-1.6426427,-2.2776859,-1.4638569,-0.09779106,1.325872,0.39899984,0.29475933,-0.3595478,-1.306026,1.1471813,0.65905243,2.059113,-0.33748674,0.5943042,0.41049162,0.45900667,0.19533439,-0.7073981,-0.029728808,-0.016155675,-0.11132587,1.5216162,0.5979012,-0.4060633,1.1035317,0.6969935,-0.1601727,-0.048753828,0.1788036,-0.21919018,-0.5041204,0.006832149,-0.23411535,0.097599015,-0.032922454,0.031820625,0.19965532,-0.10400233,0.14810236,0.2245084,-0.044119097,-0.053211406,-0.043432645,0.09631562,-0.01049548,0.08911529,0.08381748,0.1000496,-0.06908603,-0.023087453,-0.029227288,0.07832873,-0.05874769,0.09943463,-0.06774032,0.25227568,0.12884079,0.11270772,0.063047595,-0.0102863675,-0.052593097,0.015219741,0.23127328,-0.007899597,-0.08355759,-0.09192257,-0.0016808547,-0.010352345,-0.01826262,-0.09294303,-0.005529426,-0.076377496,0.026855683,-0.036554664,-0.048346013,-0.008338079,-0.06463644,0.017494453,0.05790812,-0.08995688,-0.02695334,-0.021995991,-0.060132295,-0.0024303421,-0.057980597,-0.0054499926,0.031825345,-0.15351972,-0.068547025,-0.072133556,-0.0018963218,-0.057115637,-0.01177755,0.080942824,-0.06341055,0.42344436
1043355,-0.4071596,0.65420365,-0.36467785,0.6216538,0.44299752,1.4453373,0.5689814,0.66952604,1.2096225,-1.5995563,0.5663725,-1.3090436,0.42537323,-1.2575932,1.0869364,-0.19597518,0.60474354,-1.4719136,0.094151005,-0.71218294,-2.031479,-1.3140862,-0.094776616,1.4729494,-0.008903891,1.045538,-0.3211537,1.5609679,-0.9871593,0.7564096,-0.349056,-1.2700843,0.063759275,-0.21607833,0.052872285,-0.016252883,0.0046334863,0.17977631,-0.07257822,0.13960354,0.2442137,-0.033896737,-0.024321638,-0.024652611,0.059230365,-0.011012215,0.051673055,0.038352743,0.12131829,0.0005438477,-0.0033642463,-0.012813675,0.040785044,-0.03806844,0.048409734,-0.058376648,0.22737148,0.12302228,0.14610316,0.030928822,-0.004284676,0.010733139,0.025731042,0.19425993,-0.031030867,-0.067232154,-0.0718203,-0.0050888807,0.019642385,0.004764688,-0.088537216,-0.0038648918,-0.03183339,0.006940564,0.009954281,-0.04493233,0.016289053,-0.042393498,0.006070368,0.073050305,-0.063928016,-0.06426442,0.049518604,-0.006045695,0.010913976,-0.06737042,-0.019458983,-0.009326683,-0.14264014,-0.06746205,-0.062931515,0.032975852,-0.043295145,-0.07092747,0.051466595,-0.012381181,0.13028851
1046829,0.32974595,0.8735601,-0.21919142,1.0060767,0.24537277,-1.1821812,0.06805313,0.1910007,0.074789524,0.3965901,2.0718434,0.69955754,-0.30511406,0.2945284,-0.7108521,0.70520216,1.5520349,-0.17564851,0.089053184,-0.72081006,-1.9369395,0.14495128,1.9597967,0.33733648,-1.9642174,-0.25103408,0.34889877,-0.37792125,0.8905759,1.8502183,-0.8822166,-1.7141548,-0.2502154,0.80120033,-0.29857904,0.15141532,0.26474756,-0.75474,0.6330712,-0.3157493,-0.836318,0.36511192,0.30431134,0.34610772,-0.27898625,0.04422806,-0.47294936,-0.2611816,-0.4375473,-0.005032696,0.457794,0.16550395,-0.727166,-0.08700429,-0.5885158,0.3237598,-1.1138325,-0.41258398,-0.2925058,0.19346109,-0.16395901,0.70163274,0.122269176,-0.8735585,-0.16780885,-0.36516255,-0.2781759,-0.10895535,-0.10811799,-0.03788976,-0.27762455,-0.14366394,-0.22960389,-0.16857068,-0.055982538,-0.15100455,0.11397244,-0.10821204,-0.109987035,0.035750806,-0.19416599,-0.16367365,0.024807278,-0.0026310263,-0.07411307,-0.046174195,-0.12566102,-0.09656595,-0.2144059,-0.04958128,-0.30004722,-0.05692895,-0.011014422,-0.14471063,0.091945104,0.0687201,1.6168439
1047831,1.8752749,-1.1998901,2.4373145,-2.4199395,0.9101282,-0.70451117,-0.58975327,-0.048821047,0.86963534,-0.28790718,0.54274374,1.3275867,-1.5882229,-0.42933863,-1.7259649,-0.090318546,0.48564675,-0.6860117,2.0927155,0.22848481,0.20459309,-0.6590961,0.09609593,-1.2353358,0.7612512,-0.5841941,-0.21514422,1.1514316,0.71023756,1.4647168,0.82872474,1.7142454,0.098436296,-0.42716652,0.2236749,-0.0111859515,-0.04668285,0.36670065,-0.2146465,0.15915331,0.3494133,-0.019249976,-0.15569264,0.0477704,0.11518301,0.088079154,0.09050407,0.13498172,0.15258902,0.07857466,-0.01920361,0.03479375,0.13088873,-0.1694518,0.11879665,-0.12619205,0.4142917,0.1836522,0.34693623,0.012760619,-0.0098886555,-0.061193563,0.032794997,0.3907402,0.018934548,-0.10164431,-0.056950465,0.013693612,0.03263222,-0.01341687,-0.066304475,-0.0005630404,-0.09694742,0.009146927,-0.044469863,-0.05562988,-0.018708792,-0.037499845,-0.041579112,-0.010569591,-0.08068618,0.0006428808,-0.0090150535,-0.012667709,-0.0002830103,-0.04989133,-0.01676547,0.019163061,-0.18766305,-0.028070591,-0.02372494,-0.007072378,-0.032333285,-0.022468068,0.094167374,-0.04174608,0.1198732
1050464,1.0552397,-0.30514875,-0.35768682,-0.980158,-0.43578273,-0.7829633,-0.82967925,-0.6179387,-0.3207635,1.2691551,0.73789644,0.8949326,0.040088076,2.2726843,1.570618,-1.2870404,-0.40916526,1.5333437,-2.8332121,0.59548193,-0.5479565,-0.22494595,-1.5815188,1.3584905,-0.2123973,-0.7660164,-0.7052413,-0.49221808,-0.43767628,0.010433771,0.5800395,1.0950323,-0.07916856,0.08432742,0.004072532,0.07604122,-0.06360726,-0.00691697,0.07937083,0.06551785,-0.08380102,0.046158172,0.04081884,0.04086142,0.0066862702,-0.0024030395,-0.033303663,-0.0038456991,-0.0139311105,-0.0048092827,-0.08240013,-0.11363038,0.019601807,0.20869718,0.17031227,0.003398478,-0.06508095,-0.066513345,-0.09140836,-0.09346934,0.11928169,-0.09764327,0.032560438,0.06167566,-0.033440255,-0.10955344,-0.036030967,-0.016963795,-0.020997783,-0.058883898,-0.09926364,-0.088649385,-0.013450123,-0.06768325,-0.14761624,-0.06736591,-0.011615388,-0.07364787,0.0002252243,0.02316393,-0.050375678,-0.07078113,-0.026694357,-0.05024466,-0.074802324,-0.063536786,0.012751754,-0.02487105,-0.27231455,-0.0751909,-0.19240347,0.054827817,-0.034889434,-0.12556125,-0.048046127,-0.10544582,0.81327313
1053513,-1.4852663,-1.2919204,-1.5708232,-0.7382351,-1.1372542,2.305089,1.0894363,0.58646053,0.31418523,0.9630721,-1.4686455,1.050101,0.43314093,1.8027155,0.12379527,-0.26432675,0.9958211,2.3061469,0.0024702772,1.445816,-2.0016747,-0.021762967,0.89995736,-1.2996562,-1.3794171,-0.90809524,0.093690485,-0.79677635,0.24333704,1.8678949,-1.3640616,0.12799487,0.023828339,-0.3419243,0.19168311,0.11756668,-0.055019557,0.21782899,-0.19457693,-0.01285281,0.17354915,0.029938819,-0.21770176,0.3564312,-0.05103846,0.14802681,-0.14125755,0.09157638,0.16099189,0.15257603,0.11775027,0.06745546,0.05158539,-0.20367262,0.006205747,0.08820444,0.17942674,0.16984203,0.27297556,-0.008843023,0.099148914,-0.0067497715,0.12637915,0.18480745,-0.009305563,-0.07511724,-0.06866757,0.046236124,-0.039816756,-0.06699956,-0.080016896,-0.026461706,-0.17839082,-0.047580283,-0.016306512,-0.07182455,-0.06601506,-0.10271197,-0.050459027,0.013929006,-0.08522402,-0.08833868,-0.051104337,-0.08364054,-0.029372208,-0.065244846,-0.04737765,-0.0041547436,-0.17245045,-0.054658473,-0.1742905,0.0042310804,-0.040665433,-0.07608967,0.037189823,-0.033767775,0.5076207
1055909,-0.18842417,1.325824,-0.24045283,1.797646,0.2988406,-0.10327357,2.3770497,-1.039786,-1.0448806,0.38276094,1.9208515,1.270681,0.80139697,-2.4929838,-0.028727941,-1.7902749,0.8594202,-0.12066804,1.4761435,0.8998445,-1.300519,0.87909204,0.5065293,-0.2832665,-1.9167655,-1.4294653,-0.5464555,-0.34210557,-0.47646186,1.5032512,0.2856693,-0.0031209588,-0.44077846,1.5821697,-0.5291476,-0.08650973,0.11145556,-0.90494704,0.9229411,-0.049847387,-1.0833113,0.26238155,0.90696895,-0.07514122,-0.1786604,-0.24154961,-0.06118679,-0.2330435,-0.52769184,-0.2651089,0.0087945685,-0.13396224,-0.6176967,0.7509648,-0.106883585,0.037098557,-1.4268088,-0.8155415,-0.9329929,-0.02448373,-0.1789653,0.31963477,-0.06965968,-0.9731782,0.0010746941,-0.30954355,-0.23746476,-0.08079892,-0.12868388,-0.15513587,-0.16983639,-0.079961516,-0.11593069,-0.19209345,-0.20995623,0.0018104315,0.07930608,-0.025740735,-0.084685534,0.038859077,-0.007979311,-0.0073789656,-0.12732454,-0.0858301,-0.116940275,-0.15437733,0.049708232,0.04421727,-0.43084234,-0.055183634,-0.2895166,0.09538915,0.08777566,-0.19234967,-0.07923087,-0.08368014,0.5751679
1056309,-0.93727905,2.06651,0.2299922,-1.783455,0.4355887,1.6942068,1.017106,1.3297112,0.27171502,-0.8618177,-0.6881849,1.6159395,-0.6082213,-0.42939508,-0.6441467,-0.37909913,0.8247058,-0.39116973,1.4093663,-0.460373,0.08683649,1.3214338,0.5667056,0.40415064,-2.2256322,0.32082903,2.57341,-0.3251779,1.7809267,0.037561513,1.0767145,-0.023984296,-0.0047662146,0.026287474,-0.052243814,0.121305585,0.015725732,0.027632743,0.060031198,-0.039056905,-0.025313236,0.05480951,0.0017536208,0.19707134,-0.1032885,0.054471914,-0.14296426,-0.07693089,0.034428574,0.081945255,0.1295985,0.010179585,-0.10133566,-0.027406137,-0.08203977,0.07498684,-0.05525153,0.031963967,0.014726423,-0.0076911524,0.05165598,0.1056407,0.069695026,-0.013370696,-0.00020026416,-0.11832543,-0.053733204,0.006823566,-0.024660187,-0.0043904847,-0.10041222,-0.03534539,-0.10844566,-0.04640019,0.0056923777,-0.050414126,0.021454263,-0.067033894,-0.02620868,0.07056526,-0.07949647,-0.08850534,0.032165587,-0.053587943,-0.031721197,-0.08046791,-0.0023766262,-0.04949078,-0.14455035,-0.057520594,-0.15401039,0.042230472,-0.0123805255,-0.101424605,0.021545548,-0.046504736,0.32660386
1057644,-0.9941313,0.47170377,0.7823561,0.4599258,0.89068943,-1.3808967,0.8597604,0.11873536,0.91036713,-0.6045544,0.58198285,-1.5674752,-2.0887167,-0.39989415,0.8229625,-0.066175,-0.67247826,-0.5931865,0.4817656,-0.503909,-1.4286175,0.27563912,-1.3124707,1.4904902,-0.3500753,0.7826249,-0.14680944,1.9994357,-0.4492228,0.60078466,1.2306205,-0.49428284,-0.12412569,0.091075145,-0.036950808,-0.029386282,-0.0092481,-0.00087372214,0.08404377,0.17906791,0.01037398,-0.018241622,0.061437197,-0.17128198,0.12320702,-0.07008827,0.0952796,0.08050156,-2.4430454e-05,-0.118345976,-0.18733439,-0.10695636,0.123490274,0.24908975,0.25886616,-0.036383286,-0.013129316,-0.04416704,-0.110586494,-0.0627193,0.03158332,-0.17737508,-0.005610775,0.12461711,-0.057712212,-0.13250677,-0.12524824,0.008015592,-0.03794306,-0.0025427276,-0.08145909,-0.08475175,0.05405426,-0.07064713,-0.118908755,-0.021608304,-0.029643781,0.0033806786,0.03348961,-0.011874195,-0.027362885,-0.0059750527,-0.033982977,-0.060213815,-0.073954165,-0.02284725,0.07341403,-0.016170764,-0.30996236,-0.03178872,-0.15725145,0.03469724,-0.034313902,-0.091242254,-0.04003261,-0.07669939,2.120304
1060577,-1.1942711,2.1112227,-0.15782726,0.43532303,-0.13612098,-1.4999719,-0.30748695,-0.84388626,-0.84727114,1.3431225,0.6948395,1.3922509,0.64152145,1.3311881,-0.35506272,-0.3530568,-1.1743456,0.8850852,0.28472894,-0.66062284,-0.11211097,0.41005003,1.5656445,-0.74185604,-0.66469574,0.8247429,-0.89340687,-0.64645505,-0.6641898,1.6736395,1.095491,-0.5211319,-0.29893422,0.96086043,-0.34293762,0.16019905,0.32794613,-0.9447561,0.7535873,-0.40672895,-1.0424726,0.43396157,0.36071646,0.4126915,-0.31160346,0.07599525,-0.6001736,-0.2966686,-0.5504191,0.0008900538,0.56927013,0.21223924,-0.88374203,-0.15602843,-0.72554487,0.38647372,-1.3444208,-0.5166713,-0.33184078,0.25255975,-0.21283321,0.85458994,0.14536679,-1.0687871,-0.21604969,-0.43922612,-0.32218605,-0.13347524,-0.12859708,-0.05373152,-0.32031906,-0.17933023,-0.27207696,-0.21107152,-0.06988408,-0.17372903,0.15749669,-0.1133265,-0.13334218,0.030972391,-0.23304047,-0.17579073,0.018413857,0.015014824,-0.08851762,-0.049606144,-0.15476567,-0.112614766,-0.24195814,-0.04791968,-0.33607474,-0.07510783,-0.003932016,-0.15874675,0.09994768,0.07903427,2.5648448
1063403,-0.4144351,-0.45458978,0.15564829,-1.4311658,-0.6087447,-0.6456544,0.29654354,0.09466438,0.2832118,-1.8944688,0.095841944,0.58797747,1.1937337,0.14920029,-1.2203935,0.43924278,-1.3162977,1.2227728,-0.9494942,1.5154599,-0.024024699,2.4890926,1.9826858,-0.1627424,0.51893467,0.0035065413,-0.58568513,1.0213574,0.503649,1.4806743,-1.1334362,0.48729956,0.011617228,0.007963672,-0.07857372,-0.04026755,0.106960945,0.059277307,0.054580033,0.1689303,0.120063454,-0.03242606,0.10224758,-0.19515724,0.07201672,-0.09880207,0.07109741,-0.05198466,0.004630454,-0.11410038,-0.07506086,0.03277175,-0.056081183,0.041003697,0.00011626072,-0.06419112,0.08855419,0.056438193,-0.0041571744,0.015411692,-0.10195006,0.06427485,-0.035733316,0.081880584,-0.01092862,-0.11253159,-0.098902784,0.0060856454,-0.02143191,-0.02793824,-0.06204732,-0.018789932,-0.030425403,0.018348878,-0.005166061,0.02513457,0.04952316,-0.07939913,0.022712078,0.06509566,-0.045732576,-0.029331423,0.007551916,0.01659613,-0.028157458,0.009885255,0.004618505,0.030887295,-0.093333006,0.03890244,-0.039900243,0.06609539,-0.017448977,-0.032899357,0.058940772,-0.026973471,0.4666225
1064528,0.11799931,-0.25440702,0.60500264,-1.0396718,-0.666818,0.24376595,-0.117547125,-0.58167195,0.57497615,0.88051575,0.7456777,2.0159626,3.3053145,0.23064226,-0.4686927,-0.8614052,1.4659157,-0.013125971,-0.10844828,0.8452599,-1.4499409,-0.5621413,-0.07976109,0.97485346,0.88593674,1.9007396,0.29978004,-1.3269328,0.42281187,-0.35271728,0.6274382,0.93121195,0.15158288,-0.62682116,0.43394303,-0.021415986,-0.13636713,0.4861868,-0.4221816,0.13146478,0.48111928,-0.0028443336,-0.3412669,0.28267595,0.09510791,0.19494498,0.06224403,0.27385587,0.29418755,0.22857983,0.018304154,0.03569743,0.2143388,-0.29796854,0.1506614,-0.08348471,0.5836419,0.2657288,0.56676495,0.015281556,0.077978194,-0.08095956,0.07449722,0.6124579,0.00432986,-0.1465572,-0.06285206,0.03993127,0.06306206,0.015405419,-0.048388705,-0.050080203,-0.15494962,-0.036012363,-0.09424535,-0.02902408,-0.05957315,0.011015482,-0.08844856,-0.07101706,-0.13209456,-0.0061618164,-0.0727645,-0.0412063,-0.05222173,-0.076641425,-0.056533493,-0.006342707,-0.27830738,-0.077856086,-0.113999605,-0.07468189,-0.026319256,0.014126837,0.041008037,-0.14345352,0.5701392
1067759,0.4622722,-0.66040236,0.15543397,1.0041244,-2.7238934,-0.24799916,-0.7591089,0.16700079,0.115769275,0.10173951,-1.3701484,-0.88001764,-0.81764877,0.43524033,-0.43810385,-1.0127168,0.026014127,-0.4418932,-2.5014315,-0.09615514,-0.19880708,-1.1272998,-0.19607265,-0.5899379,0.38464323,-0.11275263,0.89441895,1.3636057,0.4262086,-0.1972886,1.5814456,-1.5862132,0.015346613,-0.25226244,0.09584522,0.035571545,-0.035148814,0.20213962,-0.07706563,0.119082525,0.20900261,-0.004230514,-0.09188071,-0.02460715,0.08305079,0.018295944,0.03714047,0.04613764,0.12229027,0.03745515,-0.026162405,-0.006881628,0.10589011,-0.04308458,0.09135793,-0.0351896,0.23082021,0.13059328,0.1797979,-0.03385772,0.024012078,-0.04736299,-0.0026434027,0.28659546,-0.03468771,-0.10889438,-0.06676108,0.019369792,0.025862359,-0.0012453878,-0.05272571,-0.034431316,-0.03845494,0.013196403,-0.026486292,-0.065309584,0.0076409243,-0.024390362,-0.024920972,0.049087353,-0.068040945,-0.03233885,0.0068733245,0.014168681,-0.022946239,-0.02246138,-0.013443958,0.00687851,-0.1758864,-0.0233519,-0.06932928,0.013554128,-0.010973655,-0.037345722,0.062257506,-0.046662033,0.16807815
1067855,0.7375538,0.28843307,0.09846255,-1.1176744,-0.83263427,-1.4986844,1.6496449,0.01819092,-1.9064982,-0.18167531,0.45742393,-0.75316095,0.85019886,0.9640414,-1.5049162,0.33118927,-0.5999171,-0.16720122,-0.506204,1.0442044,-0.9978806,1.3537312,-0.6503349,-0.33440042,-1.7490361,0.4298844,-0.81299436,0.85211045,0.97141963,0.8624209,-0.08518754,-1.3595176,-0.23875208,0.733809,-0.28035018,0.15405625,0.26312596,-0.71964777,0.596433,-0.31805065,-0.7996533,0.35568637,0.27018788,0.3613844,-0.27296543,0.05781563,-0.48638257,-0.2567349,-0.41515997,0.0057571456,0.47008392,0.17359504,-0.7020789,-0.1280161,-0.59503114,0.32597393,-1.0583307,-0.3813292,-0.2516517,0.20658433,-0.1528651,0.69652486,0.13044819,-0.83729976,-0.17323211,-0.35613784,-0.27020556,-0.09904406,-0.102234356,-0.030611776,-0.2785564,-0.1441229,-0.22735167,-0.17503482,-0.034545787,-0.15556711,0.11759834,-0.10144498,-0.11455131,0.041463193,-0.1950811,-0.17229305,0.026415918,-0.005364463,-0.06827618,-0.047810994,-0.127409,-0.088209234,-0.21060398,-0.058782347,-0.2924554,-0.056610253,-0.0085983705,-0.14786462,0.09758446,0.07234809,1.7968345
1069285,2.187974,1.1388271,-0.4511425,0.25108036,1.0404072,-0.58131206,1.5308197,0.44142723,-0.4784185,2.2441878,-0.23412627,-0.15084702,0.40778062,0.13660541,-0.2443695,0.23428617,0.2825341,1.4166169,-1.119298,1.6776769,-0.7857032,-2.6914616,-0.065276034,-0.36900726,-0.42594615,-1.3100433,0.69583565,0.20541514,-1.024193,0.37192333,-0.13859664,-1.1397053,-0.16840373,0.7378698,-0.40625575,-0.18300778,0.29423118,-0.43394014,0.44200593,0.123988956,-0.47464314,0.0033995174,0.56819093,-0.48402116,0.09439719,-0.2811857,0.115832835,-0.21386705,-0.28470626,-0.5074375,-0.10091728,-0.021059085,-0.354986,0.34099007,-0.16180919,-0.113369435,-0.4876104,-0.36930883,-0.5088839,0.1674901,-0.2950903,0.28833485,-0.14193076,-0.38691798,-0.050172944,-0.24366458,-0.20363459,-0.10056176,-0.022492789,-0.20443541,-0.07643131,0.026669588,-0.019951578,-0.03153622,-0.18111941,0.052877747,0.168738,0.027211025,0.08632917,0.055813305,-0.042508107,0.007799819,-0.019085176,0.026239913,-0.10381146,0.039419908,0.023408663,0.011791887,-0.15019417,0.0077785626,-0.09629241,0.081266545,-0.026332274,0.1571158,0.03496343,-0.13898276,2.4175951
1070083,0.08873464,0.4185792,-0.33809078,0.57975006,-0.15623403,-0.88311535,-0.34157842,1.5704856,1.3015177,-0.5746419,0.39047247,-0.74209565,-0.019421764,0.4179369,0.22477362,1.313791,-0.60792327,0.064000644,0.2875075,1.1545098,-0.015291527,0.36516637,-0.85138816,0.20323744,1.7830551,0.082243405,-0.26452056,-0.5472231,-1.3445996,0.26144427,1.1382068,0.16532281,0.0642727,-0.31901714,0.15380734,0.050449967,-0.062860444,0.22621208,-0.14617895,0.044932812,0.23451501,0.012868505,-0.13803847,0.11704929,0.024580218,0.054722946,-0.012525168,0.07181436,0.14149877,0.095405966,0.054012597,-0.020310374,0.082876086,-0.08187102,0.09415837,-0.013002813,0.26319674,0.15322325,0.22654104,-0.01816693,0.09158693,-0.026891112,0.06692971,0.24940862,-0.049246818,-0.06504987,-0.0658685,-0.0023458824,0.0039088163,0.006244776,-0.053176142,-0.020651758,-0.043808352,-0.016396334,-0.020625964,-0.051231124,-0.0028751008,-0.037060857,-0.041116893,0.0056630373,-0.07365655,-0.080743805,0.00961078,-0.004993576,-0.0004971698,-0.06315458,0.0026675211,-0.011337047,-0.20083457,-0.0791433,-0.11822927,0.030351628,-0.032498423,-0.028098524,0.051029313,-0.08771509,0.20956305
1070513,0.5457785,-0.3609317,0.26415226,0.8445579,0.1575664,1.5647615,-0.25003707,-1.1133006,0.67158496,-0.4924951,0.91116714,1.1644589,-0.017487757,-1.089091,-0.7847111,0.23640426,-0.61639154,0.09300176,-0.5147352,-2.1122322,1.33685,-0.8852529,1.4374521,-0.07775259,-0.09927726,0.24510306,0.79648983,2.3485312,-1.3434312,0.89435637,-0.7519419,1.7144103,0.07796046,-0.26592258,0.12436651,-0.019363992,-0.05059196,0.18814656,-0.13136058,0.09098961,0.22968322,-0.031017847,-0.07931003,0.03375366,0.050207518,0.018169958,0.014851416,0.04009901,0.13430527,0.07104255,0.033243936,-0.037438665,0.06504215,-0.038390163,0.09295581,-0.06388989,0.22428298,0.13200954,0.1914155,-0.018958434,0.030640993,-0.033446953,0.03232751,0.23934059,-0.040968258,-0.052821625,-0.05727037,-0.0073004104,0.003319152,0.002404589,-0.06161519,-0.0479168,-0.074202836,-0.001197096,-0.0038849749,-0.032746255,0.008040454,-0.011920176,-0.01762673,0.06800796,-0.09072268,-0.059803993,0.035423648,0.0017198836,-0.016892567,-0.10787104,-0.012386122,-0.03324733,-0.17383783,-0.083969966,-0.077908054,0.016493855,-0.041877892,-0.05079987,0.06389746,-0.07696536,0.28228757
1071667,-0.88077587,-1.4279568,-0.5293586,-1.4244919,1.1446427,1.0031154,0.8728437,0.58624303,0.52669513,0.6575688,0.6515482,-0.80950195,-0.9681914,-0.08612013,0.47699854,-2.6739407,-1.5832864,-0.14053312,-0.4809722,1.1540087,-0.30248034,-0.5878947,-0.21948914,-0.94847107,1.6150699,-0.1982441,0.8928338,0.70143896,0.7691058,-0.36348814,-0.36133814,1.5180624,0.15004058,-0.5080092,0.2953152,-0.021784604,-0.09333564,0.42753232,-0.29127043,0.15422714,0.40635583,-0.0136023685,-0.22385335,0.113263786,0.09645605,0.12985797,0.07982382,0.1573175,0.19845822,0.15530777,-0.009864055,0.030469222,0.14430772,-0.22755915,0.14673327,-0.14898056,0.5172488,0.21611339,0.43814927,0.006504927,0.032071594,-0.0681839,0.05108956,0.46400055,0.015577421,-0.11211468,-0.06121385,0.025920723,0.0393571,-0.0027643824,-0.06365829,-0.041654825,-0.10205351,-0.03188028,-0.080666594,-0.010818273,-0.011310052,-0.027030103,-0.061258245,-0.05416825,-0.092891574,0.0052020103,-0.02835393,-0.016924532,-0.027777918,-0.07015592,-0.015943259,-0.010034861,-0.21110058,-0.061772916,-0.06325236,-0.023903985,-0.026844498,-0.00810425,0.06556072,-0.10851528,0.12463135
1072991,-0.6889917,-0.69839716,-0.80660486,0.7259873,1.0058995,0.4470943,-0.20835389,-0.1601399,-1.2427857,-0.07738848,-0.045929987,-1.1909084,-0.45608726,-0.33297056,-1.4180678,2.0892227,-1.4243288,0.8950431,0.20172794,-1.3349311,0.49253008,-0.4292676,2.2839243,2.2488775,-0.77767396,-0.7951636,1.4124439,0.79113233,0.08578236,1.1174964,0.5882416,0.2013815,0.007398151,-0.11856003,0.044100553,-0.02651456,0.009626359,0.08618679,-0.03225635,0.1045322,0.1282341,0.00018982962,0.03181919,0.0134164505,-0.008085882,-0.021534894,0.028302774,0.037564002,0.09156623,-0.011754677,0.07959008,-0.030486075,0.010692887,-0.0044053085,0.06388047,-0.024004601,0.08081261,0.09581766,0.040246755,0.052098457,0.026747786,0.008714095,0.037050046,0.077264935,-0.02826608,-0.054448128,-0.12940651,-0.015876502,-0.028496088,-0.0038380558,-0.13664988,-0.034324892,-0.04753538,-0.043454632,0.011325162,-0.04643884,-0.007207066,-0.028035559,0.009676647,0.07811554,-0.072502404,-0.057120085,0.010097958,-0.09289318,0.0057116076,-0.10213846,0.012345865,-0.004517587,-0.19093767,-0.13151713,-0.09627824,-0.009285115,-0.055581585,-0.09427862,0.050503626,-0.034731954,0.4465915
1073272,0.4324245,-0.85081315,0.22983986,-1.4863526,-0.10364941,1.5705203,0.96214736,0.8940931,0.027147993,0.79709685,-0.22080322,-1.30398,-1.1450447,-0.58874273,0.9855569,0.3692564,0.016196817,-1.4039024,0.82221514,0.9667052,0.5295879,-0.97567797,0.46869507,0.43671268,0.034831956,0.6378476,1.2898164,-1.6736076,0.22087626,1.1830782,-0.048020788,-0.52537453,-0.09208737,0.23411259,-0.17422068,-0.04471769,0.12700748,-0.09503376,0.21898982,0.112095915,-0.06575636,0.008897513,0.21164562,-0.20530973,0.027096167,-0.107405156,0.08053749,-0.07313046,-0.05708088,-0.1677213,-0.107261494,-0.084166534,-0.089844175,0.22888699,0.086621016,0.0017127842,-0.14513224,-0.048802808,-0.20257598,-0.0037551206,-0.044189285,-0.018519007,-0.046662826,-0.080565296,-0.044544756,-0.097711146,-0.13758849,-0.0016860403,-0.052674297,-0.028446313,-0.051819026,-0.022005647,-0.0057209283,-0.0519983,-0.06875874,0.02661796,0.02720585,-0.070149586,0.03628099,0.048530445,-0.034952253,-0.029456846,0.019818574,-0.05175627,-0.040321775,-0.045806654,0.032952193,-0.014507292,-0.10693979,-0.0841628,-0.09064532,0.062463485,-0.037507895,-0.057676163,-0.0037416015,-0.018951401,0.7010985
